77,34,43,98.00,0,63,39,18,14,7,DAY,38.5,DIGGING
78,32,43,98.00,1,65,39,18,14,7,DAY,39.0,MOVING
79,32,43,98.00,0,65,40,19,14,7,DAY,39.5,DIGGING
80,31,43,98.00,1,66,40,19,14,7,NIGHT,40.0,MOVING
81,31,43,96.00,0,66,41,20,14,7,NIGHT,40.5,DIGGING
82,30,42,94.00,1,67,41,20,14,7,NIGHT,41.0,MOVING
83,30,42,92.00,0,67,42,21,14,7,NIGHT,41.5,DIGGING
84,29,41,90.00,1,68,42,21,14,7,NIGHT,42.0,MOVING
85,29,41,88.00,0,68,43,22,14,7,NIGHT,42.5,DIGGING
86,29,42,86.00,1,69,43,22,14,7,NIGHT,43.0,MOVING
87,29,42,84.00,0,69,44,23,14,7,NIGHT,43.5,DIGGING
88,29,43,82.00,1,70,44,23,14,7,NIGHT,44.0,MOVING
89,29,43,80.00,0,70,45,24,14,7,NIGHT,44.5,DIGGING
90,29,44,78.00,1,71,45,24,14,7,NIGHT,45.0,MOVING
91,29,44,76.00,0,71,46,24,15,7,NIGHT,45.5,DIGGING
92,29,45,74.00,1,72,46,24,15,7,NIGHT,46.0,MOVING
93,29,45,72.00,0,72,47,24,16,7,NIGHT,46.5,DIGGING
94,30,45,70.00,1,73,47,24,16,7,NIGHT,47.0,MOVING
95,30,45,68.00,0,73,48,24,17,7,NIGHT,47.5,DIGGING
96,31,45,66.00,1,74,48,24,17,7,DAY,48.0,MOVING
97,31,45,74.00,0,74,49,24,18,7,DAY,48.5,DIGGING
98,30,44,82.00,1,75,49,24,18,7,DAY,49.0,MOVING
99,30,44,90.00,0,75,50,24,19,7,DAY,49.5,DIGGING
100,30,43,98.00,1,76,50,24,19,7,DAY,50.0,MOVING
101,30,43,98.00,0,76,51,25,19,7,DAY,50.5,DIGGING
102,31,42,98.00,1,77,51,25,19,7,DAY,51.0,MOVING
103,31,42,98.00,0,77,52,26,19,7,DAY,51.5,DIGGING
104,30,41,98.00,1,78,52,26,19,7,DAY,52.0,MOVING
105,30,41,98.00,0,78,53,27,19,7,DAY,52.5,DIGGING
